blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
26331356,2025-02-13 13:07:39,0x15b5b82a6d30c9dafcb9adca79233bce50f3033ac4556423cd3a91e56f645538,133409,0x8124e8d87998360258272bcffd7fd770f0662a0f2f2fab350952a7869a34bea3,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,3.0146380480056594e-14,Cerebrum DAO Token,NEURON,18,1,341309,288189470,272357,316244,deprecated,3767089
26331355,2025-02-13 13:07:37,0x2be62f0f100aa984334b3cfd3328498692fab6afe676559d1498d72072417cff,7739,0x8652525065415b9717a9b6e1cbead5a79e6f10c89d23e90760f9f9047be7b7e8,0x69135ce4cc73e6e34b46788c13fd0fd4d446dcc6,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,6.8778126876402395e-12,Cerebrum DAO Token,NEURON,18,175,2000000,6997770,268411,43086289,deprecated,3767090
26331355,2025-02-13 13:07:37,0x2be62f0f100aa984334b3cfd3328498692fab6afe676559d1498d72072417cff,7739,0x8652525065415b9717a9b6e1cbead5a79e6f10c89d23e90760f9f9047be7b7e8,0x5cbde23c6485426431d5478da3a2f9b6797fa0ca,0x3568c7a4f7545805e379c264303239781b4e9a79,0x69135ce4cc73e6e34b46788c13fd0fd4d446dcc6,6.8778126876402395e-12,Cerebrum DAO Token,NEURON,18,175,2000000,6997770,268411,43086289,deprecated,3767090
26329394,2025-02-13 12:02:15,0xafc0d8817689e044e019da0cf71490938663938e1f2343a41ac39be6f56c7647,530,0xd02999473008bdbd14f39b136c7e6e36de8975e2cd1975aba000dd0c063bcfcf,0xbf219572481f58569249319560a45d9cbf4c82f9,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,1.4808917420467175e-13,Cerebrum DAO Token,NEURON,18,43,442262,10600758,316268,6829886,deprecated,3769051
26329105,2025-02-13 11:52:37,0x04861f37b0ba4b64a815e9c0dc3e5f9198374221ac8175b61a54464bcd289840,32280,0x9b00531bf85f19cb6e9b876a4050bda1fbfdc4bfb0963717e572683a47be57fd,0xdb6f1920a889355780af7570773609bd8cb1f498,0x3568c7a4f7545805e379c264303239781b4e9a79,0xbccdc55d2600c70a934570b03b51369e6d558a61,2.005542207411977e-12,Cerebrum DAO Token,NEURON,18,74,945707,9369025,535971,15707754,deprecated,3769340
26329105,2025-02-13 11:52:37,0x04861f37b0ba4b64a815e9c0dc3e5f9198374221ac8175b61a54464bcd289840,32280,0x9b00531bf85f19cb6e9b876a4050bda1fbfdc4bfb0963717e572683a47be57fd,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0xdb6f1920a889355780af7570773609bd8cb1f498,2.005542207411977e-12,Cerebrum DAO Token,NEURON,18,74,945707,9369025,535971,15707754,deprecated,3769340
26329050,2025-02-13 11:50:47,0xa327cbdfcbbe192ce2147c9647c762574c68bdc62470345261393b333a8dcb73,133260,0xcf7e28ccecd26db98115f8cb4a90056afa003bd040afb7b12e3b4b568b880e05,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,6.115527051926628e-17,Cerebrum DAO Token,NEURON,18,6,340931,126303024,271796,1021267,deprecated,3769395
26329050,2025-02-13 11:50:47,0xa327cbdfcbbe192ce2147c9647c762574c68bdc62470345261393b333a8dcb73,133260,0xcf7e28ccecd26db98115f8cb4a90056afa003bd040afb7b12e3b4b568b880e05,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,2.0385090173088757e-14,Cerebrum DAO Token,NEURON,18,6,340931,126303024,271796,1021267,deprecated,3769395
26329049,2025-02-13 11:50:45,0x39c8291a4f9606973aec57a31f0bc5146d2dee3de13bfd52bccb9e76facfed63,3984,0x3da5ef9d09e158426db5a016b6eede45a2c86545f155ebe3e65257ac9b2eb286,0x04ce218ead72401702dd5f3e56cedb7d2d477777,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,3.286681804889e-12,Cerebrum DAO Token,NEURON,18,2,1600000,555295614,173844,438042,deprecated,3769396
26329049,2025-02-13 11:50:45,0x39c8291a4f9606973aec57a31f0bc5146d2dee3de13bfd52bccb9e76facfed63,3984,0x3da5ef9d09e158426db5a016b6eede45a2c86545f155ebe3e65257ac9b2eb286,0xc66f2bf012061173afd4643e0a312bfeb0680699,0x3568c7a4f7545805e379c264303239781b4e9a79,0x04ce218ead72401702dd5f3e56cedb7d2d477777,3.286681804889e-12,Cerebrum DAO Token,NEURON,18,2,1600000,555295614,173844,438042,deprecated,3769396
26329048,2025-02-13 11:50:43,0x4989a29cacb82c9c483ab6545f45b3ba3797c1af84d934e11e24f43ef4f6f365,379899,0x281470d070c3db9065dd45af3b60ea8bd8903f99cd3eeef44133c4f2e0edd1bb,0x0000000000000000000000000000000000000000,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc66f2bf012061173afd4643e0a312bfeb0680699,3.286681804889482e-12,Cerebrum DAO Token,NEURON,18,1,492334,0,104762,159837,deprecated,3769397
26329019,2025-02-13 11:49:45,0x68bae13d6343f15ef66a9f61ef4e6dea1befb48679488918cb8dd4936c883cc8,32279,0xac2713ef5eaa86d2d6225d199fba490440c36f80bf30cee7416ad3e88a332b32,0xdb6f1920a889355780af7570773609bd8cb1f498,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,2.0089133369240235e-12,Cerebrum DAO Token,NEURON,18,72,822318,9205876,445913,13207889,deprecated,3769426
26329019,2025-02-13 11:49:45,0x68bae13d6343f15ef66a9f61ef4e6dea1befb48679488918cb8dd4936c883cc8,32279,0xac2713ef5eaa86d2d6225d199fba490440c36f80bf30cee7416ad3e88a332b32,0xbccdc55d2600c70a934570b03b51369e6d558a61,0x3568c7a4f7545805e379c264303239781b4e9a79,0xdb6f1920a889355780af7570773609bd8cb1f498,2.0089133369240235e-12,Cerebrum DAO Token,NEURON,18,72,822318,9205876,445913,13207889,deprecated,3769426
26303529,2025-02-12 21:40:05,0xa1957a473ac37d7debf029e8e890ff0b6b12d7c7397d82b11974f103103934ac,8,0x8aa529148e706902a98ad835d2fa10b052293ef20f839ab2a53b6b14a9e0d1ed,0x6a57a0579e91a5b7ce9c2d08b93e1a9b995f974f,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,1.1038657434714247e-13,Cerebrum DAO Token,NEURON,18,101,239714,8146063,162049,23260036,deprecated,3794916
26303529,2025-02-12 21:40:05,0xa1957a473ac37d7debf029e8e890ff0b6b12d7c7397d82b11974f103103934ac,8,0x8aa529148e706902a98ad835d2fa10b052293ef20f839ab2a53b6b14a9e0d1ed,0x6a57a0579e91a5b7ce9c2d08b93e1a9b995f974f,0x3568c7a4f7545805e379c264303239781b4e9a79,0x39041f1b366fe33f9a5a79de5120f2aee2577ebc,2.766580810705325e-16,Cerebrum DAO Token,NEURON,18,101,239714,8146063,162049,23260036,deprecated,3794916
26303529,2025-02-12 21:40:05,0xa1957a473ac37d7debf029e8e890ff0b6b12d7c7397d82b11974f103103934ac,8,0x8aa529148e706902a98ad835d2fa10b052293ef20f839ab2a53b6b14a9e0d1ed,0x0e96c3a1cbf543bd8493ece27eafdbb95a063177,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6a57a0579e91a5b7ce9c2d08b93e1a9b995f974f,1.10663232428213e-13,Cerebrum DAO Token,NEURON,18,101,239714,8146063,162049,23260036,deprecated,3794916
26293206,2025-02-12 15:55:59,0xafde18a7a3c71fcc66664663526bf0ee6072b80b3d771cc29a5fce78dbb8095f,379,0xfa3e0c8ce8d80b09038408a7de4f1ede35c05fc02c9226f1293ed0efeb586d93,0x6ea77f83ec8693666866ece250411c974ab962a8,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,7.212026986872422e-15,Cerebrum DAO Token,NEURON,18,143,177751,7276424,140117,32361424,deprecated,3805239
26293206,2025-02-12 15:55:59,0xafde18a7a3c71fcc66664663526bf0ee6072b80b3d771cc29a5fce78dbb8095f,379,0xfa3e0c8ce8d80b09038408a7de4f1ede35c05fc02c9226f1293ed0efeb586d93,0x6ea77f83ec8693666866ece250411c974ab962a8,0x3568c7a4f7545805e379c264303239781b4e9a79,0x382ffce2287252f930e1c8dc9328dac5bf282ba1,7.284875744315577e-17,Cerebrum DAO Token,NEURON,18,143,177751,7276424,140117,32361424,deprecated,3805239
26293206,2025-02-12 15:55:59,0xafde18a7a3c71fcc66664663526bf0ee6072b80b3d771cc29a5fce78dbb8095f,379,0xfa3e0c8ce8d80b09038408a7de4f1ede35c05fc02c9226f1293ed0efeb586d93,0x2077a0a4f45311763df12b2ee64294f92ffb8336,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6ea77f83ec8693666866ece250411c974ab962a8,7.284875744315578e-15,Cerebrum DAO Token,NEURON,18,143,177751,7276424,140117,32361424,deprecated,3805239
26267762,2025-02-12 01:47:51,0x4504d27148fb494203b043641c1f14aba90c3b53525f03fbdb0085cc46c67842,183,0x4e87a2f43ed46a0f0e5e117ae511f1de61aa2022bc91592a68de0e780b544a06,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,1.417899774685466e-17,Cerebrum DAO Token,NEURON,18,519,491736,4046266,378258,34760042,deprecated,3830683
26267762,2025-02-12 01:47:51,0x4504d27148fb494203b043641c1f14aba90c3b53525f03fbdb0085cc46c67842,183,0x4e87a2f43ed46a0f0e5e117ae511f1de61aa2022bc91592a68de0e780b544a06,0x6a57a0579e91a5b7ce9c2d08b93e1a9b995f974f,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,4.726332582284888e-15,Cerebrum DAO Token,NEURON,18,519,491736,4046266,378258,34760042,deprecated,3830683
26267762,2025-02-12 01:47:51,0x4504d27148fb494203b043641c1f14aba90c3b53525f03fbdb0085cc46c67842,183,0x4e87a2f43ed46a0f0e5e117ae511f1de61aa2022bc91592a68de0e780b544a06,0x6a57a0579e91a5b7ce9c2d08b93e1a9b995f974f,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,1.835737702975911e-13,Cerebrum DAO Token,NEURON,18,519,491736,4046266,378258,34760042,deprecated,3830683
26267762,2025-02-12 01:47:51,0x4504d27148fb494203b043641c1f14aba90c3b53525f03fbdb0085cc46c67842,183,0x4e87a2f43ed46a0f0e5e117ae511f1de61aa2022bc91592a68de0e780b544a06,0x5d87deebe5544261ebae950b8c00f2630e3d98ef,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6a57a0579e91a5b7ce9c2d08b93e1a9b995f974f,1.88300102879876e-13,Cerebrum DAO Token,NEURON,18,519,491736,4046266,378258,34760042,deprecated,3830683
26265785,2025-02-12 00:41:57,0xfc61b1bab988edc55eb54e16724d4bf9f18e0ba26ea29f7ac32ff1029877b924,158,0x1f21f0b6220968503b8a198544724a0e2399b921a815e6f1782c2b4223ed27f8,0xd688ab46dc476a05a093e4442d06ceb348adbda8,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,1.821504002477297e-13,Cerebrum DAO Token,NEURON,18,167,297218,4771813,210942,30013118,deprecated,3832660
26265785,2025-02-12 00:41:57,0xfc61b1bab988edc55eb54e16724d4bf9f18e0ba26ea29f7ac32ff1029877b924,158,0x1f21f0b6220968503b8a198544724a0e2399b921a815e6f1782c2b4223ed27f8,0x892662b826e344359d722ae4f6ec97081f90517a,0x3568c7a4f7545805e379c264303239781b4e9a79,0xd688ab46dc476a05a093e4442d06ceb348adbda8,1.821504002477297e-13,Cerebrum DAO Token,NEURON,18,167,297218,4771813,210942,30013118,deprecated,3832660
26255219,2025-02-11 18:49:45,0xa1a25bfc502f73ad6b7bf98840faa4efbfd172051c9f6c421d889092c26e3e8c,1819,0x6098a7b19f6ece40d2a8a75ad2336a5ee972041445259f43fd8864f822878909,0x6ea77f83ec8693666866ece250411c974ab962a8,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,5.788575047434478e-14,Cerebrum DAO Token,NEURON,18,100,435507,9886248,346914,59914256,deprecated,3843226
26255219,2025-02-11 18:49:45,0xa1a25bfc502f73ad6b7bf98840faa4efbfd172051c9f6c421d889092c26e3e8c,1819,0x6098a7b19f6ece40d2a8a75ad2336a5ee972041445259f43fd8864f822878909,0x6ea77f83ec8693666866ece250411c974ab962a8,0x3568c7a4f7545805e379c264303239781b4e9a79,0x382ffce2287252f930e1c8dc9328dac5bf282ba1,5.847045502459069e-16,Cerebrum DAO Token,NEURON,18,100,435507,9886248,346914,59914256,deprecated,3843226
26255219,2025-02-11 18:49:45,0xa1a25bfc502f73ad6b7bf98840faa4efbfd172051c9f6c421d889092c26e3e8c,1819,0x6098a7b19f6ece40d2a8a75ad2336a5ee972041445259f43fd8864f822878909,0x9ad5944a4704ec0938bc34e106cd5d4b48745592,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6ea77f83ec8693666866ece250411c974ab962a8,5.847045502459068e-14,Cerebrum DAO Token,NEURON,18,100,435507,9886248,346914,59914256,deprecated,3843226
26255156,2025-02-11 18:47:39,0x483916f4931cd03a452e943f9a6b2a8f07a2d9599d00396d4e03a7d58dcf430e,21,0x1a3d7c7f6411cc614f2a8725d29d1b2c40b8401a458f83c73d3ec603e10a3f9e,0x8d92c14881520f2929713eeb50e37f17b1a5050d,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,2.756233430651964e-14,Cerebrum DAO Token,NEURON,18,25,601347,13448322,167669,7750692,deprecated,3843289
26252429,2025-02-11 17:16:45,0x9dde6bbd2561252424f863d983320277572449cee17f848ebb1ec0bad3dcb584,562,0xd2587cd3483a2af59bf737bfc45a766659cb96802078e298df6caa282ce22d4b,0x6ea77f83ec8693666866ece250411c974ab962a8,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,1.4676872186668246e-13,Cerebrum DAO Token,NEURON,18,129,190638,5021626,149535,37533746,deprecated,3846016
26252429,2025-02-11 17:16:45,0x9dde6bbd2561252424f863d983320277572449cee17f848ebb1ec0bad3dcb584,562,0xd2587cd3483a2af59bf737bfc45a766659cb96802078e298df6caa282ce22d4b,0x6ea77f83ec8693666866ece250411c974ab962a8,0x3568c7a4f7545805e379c264303239781b4e9a79,0x382ffce2287252f930e1c8dc9328dac5bf282ba1,1.482512342087702e-15,Cerebrum DAO Token,NEURON,18,129,190638,5021626,149535,37533746,deprecated,3846016
26252429,2025-02-11 17:16:45,0x9dde6bbd2561252424f863d983320277572449cee17f848ebb1ec0bad3dcb584,562,0xd2587cd3483a2af59bf737bfc45a766659cb96802078e298df6caa282ce22d4b,0xa371cc7484713c598116811347f7b3c913448555,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6ea77f83ec8693666866ece250411c974ab962a8,1.4825123420877017e-13,Cerebrum DAO Token,NEURON,18,129,190638,5021626,149535,37533746,deprecated,3846016
26251116,2025-02-11 16:32:59,0xdb15050296e51624c4aa4eab81b0ac9631e69c9271a1518684550163154edf96,556,0xc8c8f907c828576d0f37174306fd05739e5e622a6912e94e0fad7885ca321a24,0x6ea77f83ec8693666866ece250411c974ab962a8,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,1.4455509155155796e-13,Cerebrum DAO Token,NEURON,18,148,190638,5286436,154289,43472537,deprecated,3847329
26251116,2025-02-11 16:32:59,0xdb15050296e51624c4aa4eab81b0ac9631e69c9271a1518684550163154edf96,556,0xc8c8f907c828576d0f37174306fd05739e5e622a6912e94e0fad7885ca321a24,0x6ea77f83ec8693666866ece250411c974ab962a8,0x3568c7a4f7545805e379c264303239781b4e9a79,0x382ffce2287252f930e1c8dc9328dac5bf282ba1,1.460152439914727e-15,Cerebrum DAO Token,NEURON,18,148,190638,5286436,154289,43472537,deprecated,3847329
26251116,2025-02-11 16:32:59,0xdb15050296e51624c4aa4eab81b0ac9631e69c9271a1518684550163154edf96,556,0xc8c8f907c828576d0f37174306fd05739e5e622a6912e94e0fad7885ca321a24,0xa371cc7484713c598116811347f7b3c913448555,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6ea77f83ec8693666866ece250411c974ab962a8,1.460152439914727e-13,Cerebrum DAO Token,NEURON,18,148,190638,5286436,154289,43472537,deprecated,3847329
26242729,2025-02-11 11:53:25,0x742d7bbfc687a8bbe59f73b37a17fd651dd2e68b266e195306e51783532203e8,24,0x52534d061536e85e572307949a5226aa5ed373165de23764ad77400963858fff,0x6ea77f83ec8693666866ece250411c974ab962a8,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,1.564633964514686e-14,Cerebrum DAO Token,NEURON,18,98,242190,20871538,206810,23388506,deprecated,3855716
26242729,2025-02-11 11:53:25,0x742d7bbfc687a8bbe59f73b37a17fd651dd2e68b266e195306e51783532203e8,24,0x52534d061536e85e572307949a5226aa5ed373165de23764ad77400963858fff,0x6ea77f83ec8693666866ece250411c974ab962a8,0x3568c7a4f7545805e379c264303239781b4e9a79,0x382ffce2287252f930e1c8dc9328dac5bf282ba1,1.5804383479946325e-16,Cerebrum DAO Token,NEURON,18,98,242190,20871538,206810,23388506,deprecated,3855716
26242729,2025-02-11 11:53:25,0x742d7bbfc687a8bbe59f73b37a17fd651dd2e68b266e195306e51783532203e8,24,0x52534d061536e85e572307949a5226aa5ed373165de23764ad77400963858fff,0x0221c6b9dcb49f0daa1440b4966c54767ed59037,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6ea77f83ec8693666866ece250411c974ab962a8,1.5804383479946325e-14,Cerebrum DAO Token,NEURON,18,98,242190,20871538,206810,23388506,deprecated,3855716
26205158,2025-02-10 15:01:03,0x1ef7b43723703ae2f9b62585e11330ed0186f7ebaa22639c33f35b49b749fdeb,226,0xb47591c7bcd7ac5a6fbaf2b8ba3046bea977549ceb19c3e1aae0ccfc13da007d,0x07964f135f276412b3182a3b2407b8dd45000000,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,2.4287618339580285e-14,Cerebrum DAO Token,NEURON,18,47,260833,18511414,160373,8633813,deprecated,3893287
26205158,2025-02-10 15:01:03,0x1ef7b43723703ae2f9b62585e11330ed0186f7ebaa22639c33f35b49b749fdeb,226,0xb47591c7bcd7ac5a6fbaf2b8ba3046bea977549ceb19c3e1aae0ccfc13da007d,0x51f1fd08f84fb2230e3f2769e2596a514bc2c7aa,0x3568c7a4f7545805e379c264303239781b4e9a79,0x07964f135f276412b3182a3b2407b8dd45000000,2.436070044090299e-14,Cerebrum DAO Token,NEURON,18,47,260833,18511414,160373,8633813,deprecated,3893287
26175960,2025-02-09 22:47:47,0x59eaee3f1157246760c9ce373cce66c8765535b3a045d1bb4ee7577cf1d8edf0,32861,0xb6152005f6f23410595079624839a86ef32f73a0423eebbf95e6c276c7e7e9f7,0x2820749d1bf969efa71c39e8c386ca063f04b99f,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,2.2708129807132316e-13,Cerebrum DAO Token,NEURON,18,53,277347,13905021,156850,12291547,deprecated,3922485
26175691,2025-02-09 22:38:49,0xd63f4eb9f713f5f78508cdfb919de246fca0e62e8c5860467e6daa424a3ba8c0,352,0xb8c26616710f79598e39686591e5ca9a537ad1be3bb1cf4f5e62612618fdeb1d,0x6ea77f83ec8693666866ece250411c974ab962a8,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,4.4035892810457533e-14,Cerebrum DAO Token,NEURON,18,99,512833,8156392,407974,28047961,deprecated,3922754
26175691,2025-02-09 22:38:49,0xd63f4eb9f713f5f78508cdfb919de246fca0e62e8c5860467e6daa424a3ba8c0,352,0xb8c26616710f79598e39686591e5ca9a537ad1be3bb1cf4f5e62612618fdeb1d,0x6ea77f83ec8693666866ece250411c974ab962a8,0x3568c7a4f7545805e379c264303239781b4e9a79,0x382ffce2287252f930e1c8dc9328dac5bf282ba1,4.448069980854296e-16,Cerebrum DAO Token,NEURON,18,99,512833,8156392,407974,28047961,deprecated,3922754
26175691,2025-02-09 22:38:49,0xd63f4eb9f713f5f78508cdfb919de246fca0e62e8c5860467e6daa424a3ba8c0,352,0xb8c26616710f79598e39686591e5ca9a537ad1be3bb1cf4f5e62612618fdeb1d,0x2077a0a4f45311763df12b2ee64294f92ffb8336,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6ea77f83ec8693666866ece250411c974ab962a8,4.448069980854296e-14,Cerebrum DAO Token,NEURON,18,99,512833,8156392,407974,28047961,deprecated,3922754
26158726,2025-02-09 13:13:19,0x1cce6500addcfb54b124216ebf270e391cfa10fdfdf88d8ff4130ce52090b0ee,1225,0x3aa9b3f9841f4290660430ed14d10f1c5a5f88c1fe61e2f99bf9b12945000044,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,2.0498068127219516e-17,Cerebrum DAO Token,NEURON,18,123,534596,1863882,408366,42649351,deprecated,3939719
26158726,2025-02-09 13:13:19,0x1cce6500addcfb54b124216ebf270e391cfa10fdfdf88d8ff4130ce52090b0ee,1225,0x3aa9b3f9841f4290660430ed14d10f1c5a5f88c1fe61e2f99bf9b12945000044,0x6a57a0579e91a5b7ce9c2d08b93e1a9b995f974f,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,6.832689375739839e-15,Cerebrum DAO Token,NEURON,18,123,534596,1863882,408366,42649351,deprecated,3939719
26158726,2025-02-09 13:13:19,0x1cce6500addcfb54b124216ebf270e391cfa10fdfdf88d8ff4130ce52090b0ee,1225,0x3aa9b3f9841f4290660430ed14d10f1c5a5f88c1fe61e2f99bf9b12945000044,0x6a57a0579e91a5b7ce9c2d08b93e1a9b995f974f,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,1.2954833608812918e-13,Cerebrum DAO Token,NEURON,18,123,534596,1863882,408366,42649351,deprecated,3939719
26158726,2025-02-09 13:13:19,0x1cce6500addcfb54b124216ebf270e391cfa10fdfdf88d8ff4130ce52090b0ee,1225,0x3aa9b3f9841f4290660430ed14d10f1c5a5f88c1fe61e2f99bf9b12945000044,0x00000000009726632680fb29d3f7a9734e3010e2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6a57a0579e91a5b7ce9c2d08b93e1a9b995f974f,1.3638102546386905e-13,Cerebrum DAO Token,NEURON,18,123,534596,1863882,408366,42649351,deprecated,3939719
26158726,2025-02-09 13:13:19,0x1cce6500addcfb54b124216ebf270e391cfa10fdfdf88d8ff4130ce52090b0ee,1225,0x3aa9b3f9841f4290660430ed14d10f1c5a5f88c1fe61e2f99bf9b12945000044,0xf6c2e2e7556077b7f8376a1140e83eadfa534e56,0x3568c7a4f7545805e379c264303239781b4e9a79,0x00000000009726632680fb29d3f7a9734e3010e2,1.3638102546386905e-13,Cerebrum DAO Token,NEURON,18,123,534596,1863882,408366,42649351,deprecated,3939719
26148733,2025-02-09 07:40:13,0x57a10b6fdd73b29b31c8f953fb0c50b357898fb6c90673da152569b28d553626,380,0xd7b902eeccd07267858cb99f9a87a4b4495a48afbe737368045c7c2ffb876908,0x6ff5693b99212da76ad316178a184ab56d299b43,0x3568c7a4f7545805e379c264303239781b4e9a79,0x9dffda5e7ae249d043ef6de901e1242bd3b7f742,6.6972e-14,Cerebrum DAO Token,NEURON,18,109,364404,2903437,220150,27191939,deprecated,3949712
26148733,2025-02-09 07:40:13,0x57a10b6fdd73b29b31c8f953fb0c50b357898fb6c90673da152569b28d553626,380,0xd7b902eeccd07267858cb99f9a87a4b4495a48afbe737368045c7c2ffb876908,0x6ff5693b99212da76ad316178a184ab56d299b43,0x3568c7a4f7545805e379c264303239781b4e9a79,0x5d64d14d2cf4fe5fe4e65b1c7e3d11e18d493091,1.6743000000000002e-16,Cerebrum DAO Token,NEURON,18,109,364404,2903437,220150,27191939,deprecated,3949712
26148733,2025-02-09 07:40:13,0x57a10b6fdd73b29b31c8f953fb0c50b357898fb6c90673da152569b28d553626,380,0xd7b902eeccd07267858cb99f9a87a4b4495a48afbe737368045c7c2ffb876908,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6ff5693b99212da76ad316178a184ab56d299b43,6.713943e-14,Cerebrum DAO Token,NEURON,18,109,364404,2903437,220150,27191939,deprecated,3949712
26126683,2025-02-08 19:25:13,0x846c44b74719fee9438c4e84c3b9166bd351a2f2eb931477a966d9d063daeae0,902,0xe2708d5549e329b63bf88a63b1bc650e5ffe60a7de096f9b485058b50a6f19b7,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,8.164742214126372e-18,Cerebrum DAO Token,NEURON,18,87,512833,4001948,384758,26895375,deprecated,3971762
26126683,2025-02-08 19:25:13,0x846c44b74719fee9438c4e84c3b9166bd351a2f2eb931477a966d9d063daeae0,902,0xe2708d5549e329b63bf88a63b1bc650e5ffe60a7de096f9b485058b50a6f19b7,0x6a57a0579e91a5b7ce9c2d08b93e1a9b995f974f,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,2.7215807380421243e-15,Cerebrum DAO Token,NEURON,18,87,512833,4001948,384758,26895375,deprecated,3971762
26126683,2025-02-08 19:25:13,0x846c44b74719fee9438c4e84c3b9166bd351a2f2eb931477a966d9d063daeae0,902,0xe2708d5549e329b63bf88a63b1bc650e5ffe60a7de096f9b485058b50a6f19b7,0xa0c0ec54be5c592f3d09d0adf69fa3612616771c,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6a57a0579e91a5b7ce9c2d08b93e1a9b995f974f,2.7215807380421243e-15,Cerebrum DAO Token,NEURON,18,87,512833,4001948,384758,26895375,deprecated,3971762
26087920,2025-02-07 21:53:07,0x3f18d803f73eb5a2423a2dd2bb81177884e81015887a17752f40c9c6193138e2,287,0xa847f07cf12f7108ac20723193d09c74f5af7d23aea21c71f396dbb8d7c27203,0x5a63baa6507622daae41f60b25e7ad537355fb61,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,2.406032344070744e-13,Cerebrum DAO Token,NEURON,18,118,326426,4820790,238860,30607372,deprecated,4010525
