public_metrics,edit_history_tweet_ids,text,created_at,id,referenced_tweets,entities,attachments,like_count,retweet_count
"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1859505949146304847'],RT @daohydra: DeSci is inevitable https://t.co/F4JphGMDlT,2024-11-21 07:55:40+00:00,1859505949146304847,"[{'type': 'retweeted', 'id': '1859478704537379303'}]","{'mentions': [{'start': 3, 'end': 12, 'username': 'daohydra', 'id': '1428103606624919552'}], 'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/F4JphGMDlT', 'expanded_url': 'https://x.com/daohydra/status/1859478704537379303/photo/1', 'display_url': 'pic.x.com/F4JphGMDlT', 'media_key': '3_1859477318521208832'}], 'annotations': [{'start': 14, 'end': 18, 'probability': 0.6555, 'type': 'Other', 'normalized_text': 'DeSci'}]}","{'media_source_tweet_id': ['1859478704537379303'], 'media_keys': ['3_1859477318521208832']}",0,11
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 268}",['1859359903837544493'],@AdamDraper The future is looking promising! 🧠,2024-11-20 22:15:20+00:00,1859359903837544493,"[{'type': 'replied_to', 'id': '1859276276567314648'}]","{'mentions': [{'start': 0, 'end': 11, 'username': 'AdamDraper', 'id': '34055382'}]}",,2,0
"{'retweet_count': 64, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1859358981308752121'],"RT @AdamDraper: The best way to short Academia is to invest in #DeSci.

Bullish.",2024-11-20 22:11:41+00:00,1859358981308752121,"[{'type': 'retweeted', 'id': '1859276276567314648'}]","{'mentions': [{'start': 3, 'end': 14, 'username': 'AdamDraper', 'id': '34055382'}], 'hashtags': [{'start': 63, 'end': 69, 'tag': 'DeSci'}], 'annotations': [{'start': 38, 'end': 45, 'probability': 0.4731, 'type': 'Other', 'normalized_text': 'Academia'}, {'start': 64, 'end': 68, 'probability': 0.5606, 'type': 'Other', 'normalized_text': 'DeSci'}]}",,0,64
"{'retweet_count': 2, 'reply_count': 2, 'like_count': 23, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 1416}",['1859213461365944447'],Learn about DeSci through this megathread! Thanks @paulkhls for sharing. https://t.co/TCtMLEJzMu,2024-11-20 12:33:26+00:00,1859213461365944447,"[{'type': 'quoted', 'id': '1858546224514941269'}]","{'mentions': [{'start': 50, 'end': 59, 'username': 'paulkhls', 'id': '4811642364'}], 'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/TCtMLEJzMu', 'expanded_url': 'https://twitter.com/paulkhls/status/1858546224514941269', 'display_url': 'x.com/paulkhls/statu…'}], 'annotations': [{'start': 12, 'end': 16, 'probability': 0.5552, 'type': 'Other', 'normalized_text': 'DeSci'}]}",,23,2
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 109}",['1859025442969448669'],"@TheCryptoLark Everything starts with your Brain 🧠

Cerebrum focuses on Neuroscience and brain health $NEURON",2024-11-20 00:06:19+00:00,1859025442969448669,"[{'type': 'replied_to', 'id': '1858835137439384018'}]","{'mentions': [{'start': 0, 'end': 14, 'username': 'TheCryptoLark', 'id': '30325257'}], 'cashtags': [{'start': 102, 'end': 109, 'tag': 'NEURON'}], 'annotations': [{'start': 103, 'end': 108, 'probability': 0.5743, 'type': 'Other', 'normalized_text': 'NEURON'}]}",,0,0
"{'retweet_count': 2, 'reply_count': 4, 'like_count': 15, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 1310}",['1859025017855766748'],"An amazing achievement and milestone achieved on Catalyst. Science is being funded in a new and innovative way!

DeSci is shaping up to be a leader in the Web3 ecosystem. Let’s make a difference in the world. 🧠 https://t.co/PxnCZN56Hi",2024-11-20 00:04:37+00:00,1859025017855766748,"[{'type': 'quoted', 'id': '1858966031508926788'}]","{'urls': [{'start': 211, 'end': 234, 'url': 'https://t.co/PxnCZN56Hi', 'expanded_url': 'https://twitter.com/paulkhls/status/1858966031508926788', 'display_url': 'x.com/paulkhls/statu…'}], 'annotations': [{'start': 49, 'end': 56, 'probability': 0.5064, 'type': 'Other', 'normalized_text': 'Catalyst'}, {'start': 113, 'end': 117, 'probability': 0.7199, 'type': 'Other', 'normalized_text': 'DeSci'}, {'start': 155, 'end': 158, 'probability': 0.7284, 'type': 'Other', 'normalized_text': 'Web3'}]}",,15,2
"{'retweet_count': 36, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1859023852153827499'],"RT @sjdedic: The vicious cycle of traditional science (TradSci) is undeniable, and DeSci has the potential to address these challenges at t…",2024-11-20 00:00:00+00:00,1859023852153827499,"[{'type': 'retweeted', 'id': '1858912192462286917'}]","{'mentions': [{'start': 3, 'end': 11, 'username': 'sjdedic', 'id': '1600230048572792846'}], 'annotations': [{'start': 55, 'end': 61, 'probability': 0.5334, 'type': 'Other', 'normalized_text': 'TradSci'}, {'start': 83, 'end': 87, 'probability': 0.4793, 'type': 'Other', 'normalized_text': 'DeSci'}]}",,0,36
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 56}",['1859023635941650722'],@CryptoHub210 Don’t forget about us 🧠 $NEURON,2024-11-19 23:59:08+00:00,1859023635941650722,"[{'type': 'replied_to', 'id': '1858860074141446524'}]","{'mentions': [{'start': 0, 'end': 13, 'username': 'CryptoHub210', 'id': '1511091239701123073'}], 'cashtags': [{'start': 38, 'end': 45, 'tag': 'NEURON'}], 'annotations': [{'start': 39, 'end': 44, 'probability': 0.4873, 'type': 'Other', 'normalized_text': 'NEURON'}]}",,1,0
"{'retweet_count': 4, 'reply_count': 0, 'like_count': 15, 'quote_count': 0, 'bookmark_count': 3, 'impression_count': 1231}",['1858805492681683082'],"Thank you XXIM team for hosting @melnykowycz on your podcast.

Mark Melynkowycz leads our product development working group at Cerebrum DAO, he has been an integral part of the team with the aim to grow the ecosystem. 🧠 https://t.co/U41mBuBy3i",2024-11-19 09:32:19+00:00,1858805492681683082,"[{'type': 'quoted', 'id': '1858789985597747604'}]","{'mentions': [{'start': 32, 'end': 44, 'username': 'melnykowycz', 'id': '16837215'}], 'urls': [{'start': 220, 'end': 243, 'url': 'https://t.co/U41mBuBy3i', 'expanded_url': 'https://twitter.com/xximpod/status/1858789985597747604', 'display_url': 'x.com/xximpod/status…'}], 'annotations': [{'start': 10, 'end': 13, 'probability': 0.4461, 'type': 'Other', 'normalized_text': 'XXIM'}, {'start': 63, 'end': 78, 'probability': 0.7167, 'type': 'Other', 'normalized_text': 'Mark Melynkowycz'}, {'start': 127, 'end': 138, 'probability': 0.774, 'type': 'Other', 'normalized_text': 'Cerebrum DAO'}]}",,15,4
"{'retweet_count': 83, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1858624407247147333'],"RT @paulkhls: DeSci mindshare is about to outpace DeFi

First slowly, then all at once

And trust me, you haven‘t even seen DeSci take flig…",2024-11-18 21:32:44+00:00,1858624407247147333,"[{'type': 'retweeted', 'id': '1858504780311585064'}]","{'mentions': [{'start': 3, 'end': 12, 'username': 'paulkhls', 'id': '4811642364'}], 'annotations': [{'start': 14, 'end': 18, 'probability': 0.6108, 'type': 'Other', 'normalized_text': 'DeSci'}, {'start': 124, 'end': 128, 'probability': 0.6694, 'type': 'Other', 'normalized_text': 'DeSci'}]}",,0,83
"{'retweet_count': 4, 'reply_count': 0, 'like_count': 14, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 1021}",['1858619066879016971'],"The brain power in this spaces is over 9000!!! 🧠

Everything you need to know about DeSci and the future of the space can be learned here. All the knowledge you need in one place.

Check it out if you missed it! https://t.co/sJHDrsNlrc",2024-11-18 21:11:31+00:00,1858619066879016971,"[{'type': 'quoted', 'id': '1858601414701822018'}]","{'urls': [{'start': 212, 'end': 235, 'url': 'https://t.co/sJHDrsNlrc', 'expanded_url': 'https://twitter.com/pumpdotscience/status/1858601414701822018', 'display_url': 'x.com/pumpdotscience…'}], 'annotations': [{'start': 84, 'end': 88, 'probability': 0.6793, 'type': 'Other', 'normalized_text': 'DeSci'}]}",,14,4
"{'retweet_count': 66, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1858610395898146938'],"RT @this_investor: Woke up to a MASSIVE #DeSci milestone 

We are officially above a $1 Billion market cap

We are just getting started 🫡 h…",2024-11-18 20:37:04+00:00,1858610395898146938,"[{'type': 'retweeted', 'id': '1858523691807604926'}]","{'mentions': [{'start': 3, 'end': 17, 'username': 'this_investor', 'id': '1685655263989129216'}], 'hashtags': [{'start': 40, 'end': 46, 'tag': 'DeSci'}], 'annotations': [{'start': 41, 'end': 45, 'probability': 0.3323, 'type': 'Other', 'normalized_text': 'DeSci'}]}",,0,66
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 471}",['1858610155224789312'],"@pumpdotscience Loving all the energy that is here in DeSci, all the brain power 🧠 that are working together to grow the ecosystem and do good in the world!",2024-11-18 20:36:06+00:00,1858610155224789312,"[{'type': 'replied_to', 'id': '1858601414701822018'}]","{'mentions': [{'start': 0, 'end': 15, 'username': 'pumpdotscience', 'id': '1833183120126095360'}], 'annotations': [{'start': 54, 'end': 58, 'probability': 0.4765, 'type': 'Other', 'normalized_text': 'DeSci'}]}",,4,0
"{'retweet_count': 22, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1858476363247730884'],"RT @bioprotocol: Since BIO Genesis ended 5 days ago, the BIO Treasury has gone from $33m-&gt;$58m as the world wakes up to DeSci and our ecosy…",2024-11-18 11:44:28+00:00,1858476363247730884,"[{'type': 'retweeted', 'id': '1858450416171958658'}]","{'mentions': [{'start': 3, 'end': 15, 'username': 'bioprotocol', 'id': '1531639904567971840'}], 'annotations': [{'start': 23, 'end': 33, 'probability': 0.5185, 'type': 'Other', 'normalized_text': 'BIO Genesis'}, {'start': 57, 'end': 68, 'probability': 0.4553, 'type': 'Organization', 'normalized_text': 'BIO Treasury'}, {'start': 123, 'end': 127, 'probability': 0.3895, 'type': 'Other', 'normalized_text': 'DeSci'}]}",,0,22
"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1858475609485181221'],"RT @bmagierski: $NEURON is the gateway to brain capital which powers the brain economy. What is the economic potential you ask?

Well accor…",2024-11-18 11:41:28+00:00,1858475609485181221,"[{'type': 'retweeted', 'id': '1858172918544453817'}]","{'mentions': [{'start': 3, 'end': 14, 'username': 'bmagierski', 'id': '6492452'}], 'cashtags': [{'start': 16, 'end': 23, 'tag': 'NEURON'}], 'annotations': [{'start': 17, 'end': 22, 'probability': 0.4345, 'type': 'Other', 'normalized_text': 'NEURON'}]}",,0,8
"{'retweet_count': 9, 'reply_count': 4, 'like_count': 29, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 2300}",['1858475519823458660'],"Monthly DAO Report — October 2024 🧠 

The report covers the following:  
1⃣ NEURON Token Health Check
2⃣ Cerebrum Community Growth
3⃣ Product Development
&amp; More...

Fun fact: $NEURON is up 3.5x since October 🚀

Link to report - https://t.co/GgKMvT2Z0Z https://t.co/A5H7hgx902",2024-11-18 11:41:07+00:00,1858475519823458660,,"{'urls': [{'start': 232, 'end': 255, 'url': 'https://t.co/GgKMvT2Z0Z', 'expanded_url': 'https://pitch.com/v/cerebrumdao-october2024-8qdpxr', 'display_url': 'pitch.com/v/cerebrumdao-…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1858475530980311040/CgLSX7f7?format=jpg&name=orig', 'width': 1200, 'height': 675}, {'url': 'https://pbs.twimg.com/news_img/1858475530980311040/CgLSX7f7?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'CerebrumDAO - October 2024 Monthly Report', 'unwound_url': 'https://pitch.com/v/cerebrumdao-october2024-8qdpxr'}, {'start': 256, 'end': 279, 'url': 'https://t.co/A5H7hgx902', 'expanded_url': 'https://x.com/Cerebrum_DAO/status/1858475519823458660/photo/1', 'display_url': 'pic.x.com/A5H7hgx902', 'media_key': '3_1858474788643078144'}], 'cashtags': [{'start': 179, 'end': 186, 'tag': 'NEURON'}], 'annotations': [{'start': 180, 'end': 185, 'probability': 0.4647, 'type': 'Other', 'normalized_text': 'NEURON'}]}",{'media_keys': ['3_1858474788643078144']},29,9
"{'retweet_count': 5, 'reply_count': 8, 'like_count': 38, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 1347}",['1858458801260708245'],"With the recent hype in DeSci, people think that they saw it all. Well, it's just the start.

What's coming next is simply going to be amazing. 🧠",2024-11-18 10:34:41+00:00,1858458801260708245,,"{'annotations': [{'start': 24, 'end': 28, 'probability': 0.4969, 'type': 'Other', 'normalized_text': 'DeSci'}]}",,38,5
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 323}",['1858405631876620297'],"@krugermacro Don't forget us 🧠
Super happy to see DeSci on the rise!",2024-11-18 07:03:24+00:00,1858405631876620297,"[{'type': 'replied_to', 'id': '1857955797298200871'}]","{'mentions': [{'start': 0, 'end': 12, 'username': 'krugermacro', 'id': '534493783'}], 'annotations': [{'start': 50, 'end': 54, 'probability': 0.8287, 'type': 'Person', 'normalized_text': 'DeSci'}]}",,1,0
"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1858181869679882739'],"RT @bc1Kramer: Takeaways from @bioprotocol X spaces and devcon tedtalk yesterday: 
1. Human experiments with wearables will begin soonish f…",2024-11-17 16:14:15+00:00,1858181869679882739,"[{'type': 'retweeted', 'id': '1857737160826433710'}]","{'mentions': [{'start': 3, 'end': 13, 'username': 'bc1Kramer', 'id': '4139806812'}, {'start': 30, 'end': 42, 'username': 'bioprotocol', 'id': '1531639904567971840'}], 'annotations': [{'start': 63, 'end': 69, 'probability': 0.5557, 'type': 'Other', 'normalized_text': 'tedtalk'}]}",,0,4
"{'retweet_count': 37, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1857786632134438955'],"RT @scagria: 2 experiments live on @pumpdotscience with $33.5m in volume over the last 24h - and it’s growing every minute!

@bioprotocol j…",2024-11-16 14:03:43+00:00,1857786632134438955,"[{'type': 'retweeted', 'id': '1857717479226630634'}]","{'mentions': [{'start': 3, 'end': 11, 'username': 'scagria', 'id': '1294311721126027264'}, {'start': 35, 'end': 50, 'username': 'pumpdotscience', 'id': '1833183120126095360'}, {'start': 125, 'end': 137, 'username': 'bioprotocol', 'id': '1531639904567971840'}]}",,0,37
"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1857498977697984541'],"RT @Cerebrum_DAO: Our token has shattered its all-time high! This incredible achievement is a testament to the power of the community.

Cer…",2024-11-15 19:00:41+00:00,1857498977697984541,"[{'type': 'retweeted', 'id': '1855924782006423607'}]","{'mentions': [{'start': 3, 'end': 16, 'username': 'Cerebrum_DAO', 'id': '1448253975980126209'}]}",,0,14
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1857432548516757708'],RT @melnykowycz: Great panel on brain health and investment including @bmagierski from @Cerebrum_DAO and @21ImpactLabs . #DeSci #BrainHealt…,2024-11-15 14:36:43+00:00,1857432548516757708,"[{'type': 'retweeted', 'id': '1857067825631838499'}]","{'mentions': [{'start': 3, 'end': 15, 'username': 'melnykowycz', 'id': '16837215'}, {'start': 70, 'end': 81, 'username': 'bmagierski', 'id': '6492452'}, {'start': 87, 'end': 100, 'username': 'Cerebrum_DAO', 'id': '1448253975980126209'}, {'start': 105, 'end': 118, 'username': '21ImpactLabs', 'id': '1393318166009417728'}], 'hashtags': [{'start': 121, 'end': 127, 'tag': 'DeSci'}]}",,0,1
"{'retweet_count': 69, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1857414574493856031'],"RT @MarioNawfal: CZ PROMOTES DECENTRALIZED SCIENCE 

Binance is revealing its readiness to use blockchain to support scientific projects.…",2024-11-15 13:25:18+00:00,1857414574493856031,"[{'type': 'retweeted', 'id': '1856868439119503612'}]","{'mentions': [{'start': 3, 'end': 15, 'username': 'MarioNawfal', 'id': '1319287761048723458'}]}",,0,69
"{'retweet_count': 5, 'reply_count': 1, 'like_count': 15, 'quote_count': 1, 'bookmark_count': 1, 'impression_count': 1090}",['1857048521137942583'],"The Cerebrum DAO Translational Neuroscience Working Group has approved $200,000 in funding to advance a research project led by Fission Pharma, which is developing a brain-penetrant small molecule analog of P110, a mito-protective peptide from Stanford University.

Important https://t.co/eo0jkXDkdx",2024-11-14 13:10:44+00:00,1857048521137942583,,"{'urls': [{'start': 276, 'end': 299, 'url': 'https://t.co/eo0jkXDkdx', 'expanded_url': 'https://x.com/Cerebrum_DAO/status/1857048521137942583/photo/1', 'display_url': 'pic.x.com/eo0jkXDkdx', 'media_key': '3_1857048152366260225'}], 'annotations': [{'start': 4, 'end': 56, 'probability': 0.7109, 'type': 'Other', 'normalized_text': 'Cerebrum DAO Translational Neuroscience Working Group'}, {'start': 128, 'end': 141, 'probability': 0.831, 'type': 'Other', 'normalized_text': 'Fission Pharma'}, {'start': 244, 'end': 262, 'probability': 0.9777, 'type': 'Organization', 'normalized_text': 'Stanford University'}]}",{'media_keys': ['3_1857048152366260225']},15,5
"{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1857012699357491629'],"RT @I_D_Theory: Bio/Acc - Serendipity on Steroids

We signed the https://t.co/DXo8LHyWPu manifesto for open decentralised intelligent  biot…",2024-11-14 10:48:23+00:00,1857012699357491629,"[{'type': 'retweeted', 'id': '1856972297799655696'}]","{'mentions': [{'start': 3, 'end': 14, 'username': 'I_D_Theory', 'id': '1428646433603919875'}], 'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/DXo8LHyWPu', 'expanded_url': 'http://bioacc.life', 'display_url': 'bioacc.life', 'images': [{'url': 'https://pbs.twimg.com/news_img/1918447123630309380/ETRMaffL?format=png&name=orig', 'width': 1800, 'height': 1800}, {'url': 'https://pbs.twimg.com/news_img/1918447123630309380/ETRMaffL?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'bio/acc manifesto', 'description': 'bio/acc manifesto', 'unwound_url': 'https://bioacc.life/'}], 'annotations': [{'start': 41, 'end': 48, 'probability': 0.4796, 'type': 'Other', 'normalized_text': 'Steroids'}]}",,0,23
